timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;network_loss_MW;storage_SOC_MWh;j1_to_j2_m_dot;j1_to_j2_velocity;j1_to_j2_delta_p_total;j1_to_j2_Q_consumer;j2_to_j3_m_dot;j2_to_j3_velocity;j2_to_j3_delta_p_total;j2_to_j3_Q_consumer;j3_to_j4_m_dot;j3_to_j4_velocity;j3_to_j4_delta_p_total;j3_to_j4_Q_consumer;j3_to_j9_m_dot;j3_to_j9_velocity;j3_to_j9_delta_p_total;j3_to_j9_Q_consumer;j4_to_j5_m_dot;j4_to_j5_velocity;j4_to_j5_delta_p_total;j4_to_j5_Q_consumer;j5_to_j6_m_dot;j5_to_j6_velocity;j5_to_j6_delta_p_total;j5_to_j6_Q_consumer;j5_to_j7_m_dot;j5_to_j7_velocity;j5_to_j7_delta_p_total;j5_to_j7_Q_consumer;j7_to_j8_m_dot;j7_to_j8_velocity;j7_to_j8_delta_p_total;j7_to_j8_Q_consumer;j9_to_j10_m_dot;j9_to_j10_velocity;j9_to_j10_delta_p_total;j9_to_j10_Q_consumer;j10_to_j11_m_dot;j10_to_j11_velocity;j10_to_j11_delta_p_total;j10_to_j11_Q_consumer;j11_to_j12_m_dot;j11_to_j12_velocity;j11_to_j12_delta_p_total;j11_to_j12_Q_consumer;j12_to_j13_m_dot;j12_to_j13_velocity;j12_to_j13_delta_p_total;j12_to_j13_Q_consumer;j13_to_j14_m_dot;j13_to_j14_velocity;j13_to_j14_delta_p_total;j13_to_j14_Q_consumer;j13_to_j15_m_dot;j13_to_j15_velocity;j13_to_j15_delta_p_total;j13_to_j15_Q_consumer;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_2_m_dot_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_3_m_dot_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_4_m_dot_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_5_m_dot_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_7_m_dot_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_9_m_dot_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_10_m_dot_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_11_m_dot_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_12_m_dot_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_13_m_dot_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
430;10.623499183969315;0.0001880466642783072;468.92;0.058589999999999996;362.46888149429213;41.899582672277894;0.06037596827325082;0.00337206205781454;10.523499183969315;40.70512495608105;0.05865479262954793;0.009359807334502328;10.223499183969317;16.0488254170571;0.023125847858247953;0.0031982555548640775;4.030822991748061;23.85999439489272;0.03438149434216472;0.008229613007433044;5.992676192221255;9.712813018711394;0.013995855167543977;0.001786704915005614;2.4394701177795537;6.198297379529137;0.008931549721191525;0.0007126236479674088;1.556764369842538;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.063689250761488;0.033234043913029455;0.003535536586492495;5.792676192221255;22.665536678695872;0.032660318698461824;0.003995677287577776;5.692676192221255;22.267384106630256;0.03208659348389419;0.004266834239879547;5.592676192221255;21.07292639043341;0.0303654178401913;0.0035533999600223863;5.292676192221255;7.274476347229463;0.010482289443790349;0.001003623457384182;1.827057479370152;1.0911714520844193;0.0015723434165685521;0.00010454411014418566;0.27405862190552277;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5913528739685074;6.336012398345706;100.0;40.0;0.6827057479370152;2.718210495051024;100.0;40.0;1.556764369842538;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1915600909455804;12.707278591119527;100.0;40.0;1.827057479370152;100.0;40.0;0.27405862190552277
431;10.271502459897697;0.00018175675928666884;486.35;0.058589999999999996;351.66411622730305;40.498098661800036;0.058356474312799896;0.0032592711717255255;10.171502459897697;39.30364094560319;0.05663529866909701;0.009037547659962288;9.871502459897698;15.911727668684879;0.0229282943558468;0.0031709343258085982;3.9963895212668943;22.59560813278708;0.032559553884114946;0.007793510238219003;5.675112938630803;9.5928524888857;0.013822995852942964;0.0017646377684608038;2.4093408311085325;6.1126112867965;0.008808078782190802;0.0007027722432599044;1.535243450791809;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.79930298865585;0.03141210345497968;0.003341713133508477;5.475112938630803;21.401150416590234;0.030838378240412054;0.003772780316646156;5.375112938630803;21.002997844524618;0.030264653025844423;0.0040245549236495246;5.275112938630803;19.80854012832777;0.028543477382141528;0.0033401941617399664;4.975112938630803;6.931731976298915;0.009988405687787461;0.0009563367147881611;1.7409738031672353;1.039759796444837;0.001498260853168119;9.961840779043345e-05;0.26114607047508526;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5870486901583618;6.318875179799179;100.0;40.0;0.6740973803167235;2.683936057957969;100.0;40.0;1.535243450791809;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.9729930649884824;11.83704835558402;100.0;40.0;1.7409738031672353;100.0;40.0;0.26114607047508526
432;10.845140030848915;0.00019200721208970724;490.33;0.058589999999999996;340.2566024147867;42.78205140487703;0.061647577697580315;0.003443082796939327;10.745140030848916;41.58759368868019;0.05992640205387743;0.009562723732001717;10.445140030848915;16.130502389204466;0.023243541781779255;0.003214532374075853;4.051336980072594;24.660786155344486;0.035535409842962905;0.008505816185815588;6.193803050776321;9.78428036934034;0.014098837350633869;0.001799851576676664;2.45741985756352;6.249345487121243;0.009005108423398592;0.0007184926933562706;1.5695856125453713;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.864481011213254;0.03438795941382764;0.0036582935546625147;5.993803050776321;23.466328439147638;0.03381423419926001;0.004136847800973299;5.893803050776321;23.068175867082022;0.03324050898469238;0.004420280450092072;5.7938030507763205;21.873718150885175;0.03151933334098948;0.0036884326250094077;5.493803050776321;7.478668777597886;0.010776524252618616;0.0010317948752507184;1.8783424501814852;1.1218003166396828;0.0016164786378927924;0.00010747863283861653;0.28175136752722274;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5939171225090742;6.346222019864127;100.0;40.0;0.6878342450181485;2.7386297380878664;100.0;40.0;1.5695856125453713;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.333709233067613;13.27324905664761;100.0;40.0;1.8783424501814852;100.0;40.0;0.28175136752722274
433;10.6223817603713;0.00018802669677327248;492.61;0.058589999999999996;329.08471174362813;41.89513362148153;0.06036955733231548;0.003371703999943151;10.5223817603713;40.70067590528468;0.05864838168861259;0.009358784312012647;10.2223817603713;16.04840456248494;0.023125241420172065;0.0031981716857684755;4.030717289913717;23.85596619866851;0.034375689839305265;0.0082282236317486;5.991664470457583;9.712444770960753;0.013995324534227572;0.001786637174582243;2.4393776286745026;6.198034345421537;0.008931170697394094;0.0007125934067069755;1.5566983061960733;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.05966105453728;0.03322823941017;0.0035349190861882975;5.791664470457583;22.661508482471664;0.03265451419560237;0.003994967162227949;5.691664470457583;22.263355910406048;0.03208078898103474;0.004266062364499301;5.591664470457583;21.0688981942092;0.030359613337331844;0.003552720709687769;5.291664470457583;7.273424210799065;0.010480773348600625;0.0010034782993341023;1.826793224784293;1.0910136316198595;0.0015721160022900936;0.000104528989513969;0.27401898371764394;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5913396612392146;6.3359597915241865;100.0;40.0;0.6826793224784293;2.718105281407984;100.0;40.0;1.5566983061960733;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.190852261955646;12.704460351790278;100.0;40.0;1.826793224784293;100.0;40.0;0.27401898371764394
434;10.273079582637738;0.00018178494123121032;490.2;0.058589999999999996;318.281624764414;40.50437801655414;0.05836552266362419;0.0032597765317449673;10.173079582637738;39.3099203003573;0.056644347019921305;0.009038991545732122;9.87307958263774;15.912362212408315;0.02292920871320481;0.0031710607794857705;3.9965488932684723;22.60125294381775;0.03256768787758123;0.007795457204740187;5.676530689369266;9.593407714643707;0.013823795915631227;0.0017647399041231353;2.4094802816099135;6.113007876623646;0.008808650255539561;0.0007028178395377308;1.535343058292795;0.7963051441312311;0.0011474504291352613;0.00022826939388116373;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.80494779968652;0.031420237448445965;0.0033425784519623366;5.476530689369266;21.406795227620904;0.030846512233878336;0.0037737754328680943;5.376530689369266;21.00864265555529;0.030272787019310705;0.004025636571716849;5.276530689369266;19.81418493935844;0.02855161137560781;0.003341146012039212;4.976530689369266;6.933318335607502;0.009990691581182496;0.000956555576921728;1.74137223317118;1.0399977503411253;0.0014986037371773743;9.964120592934671e-05;0.261205834975677;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5870686116585588;6.318954497764608;100.0;40.0;0.674137223317118;2.684094693888828;100.0;40.0;1.535343058292795;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.9739526212224097;11.840868853409816;100.0;40.0;1.74137223317118;100.0;40.0;0.261205834975677
435;10.844821231145668;0.00019200151538321486;495.29;0.058589999999999996;306.877784779679;42.780782095658815;0.06164574866329882;0.003442980643428923;10.744821231145668;41.58632437946197;0.05992457301959593;0.009562431864829137;10.444821231145669;16.130387471495627;0.023243376189009582;0.0032145094729481324;4.051308117340842;24.659631763835108;0.03553374640145108;0.008505418021623929;6.193513113804825;9.784179816345105;0.014098692456960401;0.0017998330796119661;2.4573946026732365;6.249273663553217;0.009005004927917544;0.0007184844357381019;1.569567573338026;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.863326619703876;0.034386295972315815;0.003658116592799555;5.993513113804825;23.46517404763826;0.033812570757748184;0.004136644294830896;5.893513113804826;23.067021475572645;0.03323884554318056;0.004420059247763372;5.793513113804825;21.872563759375797;0.031517669899477664;0.003688237966960152;5.493513113804825;7.4783814833257845;0.010776110270694425;0.0010317552386835086;1.878270293352104;1.1217572224988677;0.0016164165406041637;0.0001827066568502047;0.2817405440028156;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5939135146676051;6.346207655150522;100.0;40.0;0.6878270293352104;2.7386010086606563;100.0;40.0;1.569567573338026;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3335022764499063;13.272425053551148;100.0;40.0;1.878270293352104;100.0;40.0;0.2817405440028156
436;10.62127846092498;0.00018800698170054204;484.67;0.058589999999999996;295.71039335812225;41.890740806358416;0.06036322742519975;0.0033713504678967946;10.521278460924979;40.69628309016157;0.05864205178149686;0.009357774220451625;10.22127846092498;16.047988937933233;0.02312464251838959;0.0031980888589262183;4.030612901651311;23.85198900809711;0.034369958833972016;0.008226851848557131;5.99066555927367;9.712081099478011;0.013994800495167907;0.0017865702759788818;2.4392862889448974;6.197774580076722;0.008930796383780047;0.0007125635412590463;1.5566330635320693;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.05568386396588;0.03322250840483675;0.003534309404769867;5.79066555927367;22.657531291900263;0.03264878319026912;0.003994266028596755;5.69066555927367;22.259378719834647;0.03207505797570149;0.004265300262726263;5.59066555927367;21.0649210036378;0.030353882331998597;0.0035520500601274956;5.29066555927367;7.272385149419801;0.01047927609414444;0.001003334945184042;1.8265322541282771;1.09085777241297;0.0015718914141216657;0.00010451405679000438;0.27397983811924154;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5913266127064138;6.335907838455223;100.0;40.0;0.6826532254128277;2.718001375270058;100.0;40.0;1.5566330635320693;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.190153467026151;12.70167808180503;100.0;40.0;1.8265322541282771;100.0;40.0;0.27397983811924154
437;10.274641371202808;0.00018181284916608982;473.71;0.058589999999999996;284.90899982278347;40.510596317896194;0.05837448303842023;0.0032602769782096403;10.174641371202808;39.31613860169935;0.05665330739471734;0.009040421392774042;9.87464137120281;15.91299040664558;0.02293011392115486;0.003171185967819288;3.996706670533104;22.60684305092254;0.03257574304442722;0.007797385303187367;5.677934700669705;9.593957384601314;0.013824587972587518;0.0017648410177771299;2.409618336716466;6.113400498021938;0.00880921601050834;0.0007028629795618357;1.5354416690831898;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.810537906791307;0.03142829261529196;0.0033434353846055276;5.477934700669705;21.41238533472569;0.030854567400724328;0.003774760905407764;5.377934700669704;21.014232762660075;0.030280842186156696;0.004026707737520838;5.277934700669705;19.819775046463228;0.028559666542453805;0.003342088637946722;4.977934700669704;6.934888821200667;0.009992954601057613;0.000956772249037431;1.7417666763327595;1.0402333231801002;0.0014989431901586423;9.96637759413991e-05;0.26126500144991394;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.587088333816638;6.319033022044266;100.0;40.0;0.674176667633276;2.6842517424481445;100.0;40.0;1.5354416690831898;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.9749030228870312;11.844652902082462;100.0;40.0;1.7417666763327595;100.0;40.0;0.26126500144991394
438;10.844501899196388;0.00019199580917477735;466.33;0.058589999999999996;273.50883323943657;42.77951066728933;0.061643916575387626;0.003442878319370053;10.744501899196388;41.585052951092486;0.05992274093168474;0.009562139510375224;10.44450189919639;16.13027235455207;0.023243210309149005;0.0032144865321163505;4.051279204569298;24.658475452409185;0.03553208019340048;0.008505019195228837;6.1932226946270905;9.78407908901949;0.014098547312082394;0.0017998145504786033;2.457369303998135;6.249201715463493;0.009004901253004682;0.0007184761638035649;1.5695495028558109;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.862170308277953;0.034384629764265214;0.0036579393366239586;5.99322269462709;23.464017736212337;0.03381090454969758;0.00413644045022896;5.893222694627091;23.06586516414672;0.03323717933512995;0.004419837677543877;5.79322269462709;21.871407447949874;0.031516003691427055;0.003688042985166996;5.49322269462709;7.478093690966886;0.010775695571042973;0.0010317155333977313;1.878198011423243;1.1217140536450327;0.0016163543356564457;0.0001074703680622637;0.28172970171348644;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.593909900571162;6.346193265532578;100.0;40.0;0.6878198011423243;2.7385722294247663;100.0;40.0;1.5695495028558109;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3332949814903614;13.271599703337957;100.0;40.0;1.878198011423243;100.0;40.0;0.28172970171348644
439;10.620189034539898;0.0001879875144837112;476.06;0.058589999999999996;262.3459254776496;41.88640322718545;0.06035697711133438;0.003371001381218144;10.520189034539897;40.6919455109886;0.05863580146763149;0.009356776829941195;10.220189034539898;16.047578452197747;0.023124051021478124;0.003198007056161867;4.030509804053986;23.848061914659628;0.03436430001701811;0.008225497344499014;5.989679230485912;9.711721924459459;0.013994282935370373;0.0017865042045153666;2.4391960785472375;6.197518026492041;0.00893042669821038;0.0007125340450699771;1.556568627533741;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.051756770528396;0.033216849587882846;0.0035337074029662603;5.789679230485912;22.65360419846278;0.032643124373315215;0.003993573726522606;5.689679230485912;22.255451626397164;0.03206939915874758;0.004264547760471754;5.5896792304859115;21.060993910200317;0.03034822351504469;0.0035513878581435276;5.289679230485912;7.27135893508108;0.01047779735186577;0.0017054287179100666;1.826274510134964;1.0907038402621618;0.001571669602779865;0.00010449930869546976;0.2739411765202446;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5913137255067482;6.335856527738287;100.0;40.0;0.6826274510134964;2.717898753836186;100.0;40.0;1.556568627533741;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.189463543830703;12.698931134857077;100.0;40.0;1.826274510134964;100.0;40.0;0.2739411765202446
440;10.276188063595528;0.00018184048734422743;467.84;0.058589999999999996;251.5462402918434;40.51675451343975;0.05838335680266906;0.003260772587383112;10.176188063595527;39.322296797242906;0.05666218115896617;0.009041837418983963;9.876188063595528;15.913612352357694;0.022931010125178557;0.0031713099109289484;3.9968628784181583;22.612379300753982;0.03258372060465235;0.00779929482558168;5.67932518517737;9.594501587099414;0.013825372151108257;0.0017649411256733943;2.4097550186158885;6.11378921409201;0.008809776138023155;0.0007029076705869537;1.535539299011349;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;21.81607415662275;0.031436270175517096;0.0033442840612252227;5.47932518517737;21.417921584557135;0.03086254496094946;0.003775736883520413;5.37932518517737;21.01976901249152;0.03028881974638183;0.004027768583295456;5.2793251851773695;19.82531129629467;0.028567644102678938;0.003343022182228386;4.97932518517737;6.936443685480951;0.009995195111116864;0.0009569867659579975;1.7421571960453957;1.0404665528221426;0.0014992792666675297;9.96861214539581e-05;0.26132357940680934;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5871078598022696;6.31911076525828;100.0;40.0;0.6742157196045395;2.684407228876173;100.0;40.0;1.535539299011349;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;2.975844409725165;11.848401057991579;100.0;40.0;1.7421571960453957;100.0;40.0;0.26132357940680934
441;10.844182082020012;0.000191990094294825;444.6;0.058589999999999996;240.14974663410894;42.778237306975676;0.06164208170360624;0.003442775839829073;10.74418208202001;41.58377959077883;0.05992090605990335;0.009561846711686703;10.444182082020012;16.130157055288375;0.0232430441665709;0.003214463554951293;4.051250246006228;24.657317391359225;0.035530411464197185;0.008504619765366348;6.192931836013782;9.78397820216376;0.014098401937326555;0.0017997959919991346;2.45734396525545;6.249129653423686;0.009004797413893368;0.0007184678787680878;1.5695314037538928;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.861012247227993;0.03438296103506192;0.00365776181224063;5.992931836013783;23.462859675162377;0.03380923582049429;0.0041362362971881315;5.892931836013783;23.06470710309676;0.03323551060592666;0.004419615772064716;5.792931836013783;21.870249386899914;0.03151433496222377;0.003687847708345335;5.492931836013782;7.477805442807657;0.01077528021459772;0.001031675765227441;1.8781256150155712;1.1216708164211486;0.001616292032189658;0.00010746622554452514;0.2817188422523357;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5939062807507784;6.3461788531246155;100.0;40.0;0.6878125615015571;2.7385434046088433;100.0;40.0;1.5695314037538928;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.333087378745877;13.270773127671113;100.0;40.0;1.8781256150155712;100.0;40.0;0.2817188422523357
